id,instrument_type,latitude,longitude,timestamp,depth,synthetic,source_name,temperature,salinity,temperature_qc,salinity_qc
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,144.54192956876003,false,Argo GDAC / Ifremer,-0.13600000739097595,34.37369918823242,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,146.5411654350762,false,Argo GDAC / Ifremer,-0.13099999725818634,34.377201080322266,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,148.50081504334096,false,Argo GDAC / Ifremer,0.013000000268220901,34.39419937133789,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,150.46043077999303,false,Argo GDAC / Ifremer,0.06700000166893005,34.40119934082031,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,152.4497173228934,false,Argo GDAC / Ifremer,0.13699999451637268,34.41450119018555,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,154.46868890862598,false,Argo GDAC / Ifremer,0.25099998712539673,34.423099517822266,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,156.47773417673463,false,Argo GDAC / Ifremer,0.39100000262260437,34.44860076904297,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,158.43727351927964,false,Argo GDAC / Ifremer,0.49900001287460327,34.45909881591797,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,160.41659141038426,false,Argo GDAC / Ifremer,0.6290000081062317,34.487701416015625,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,162.37609303682453,false,Argo GDAC / Ifremer,0.6200000047683716,34.49480056762695,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,164.33559100235814,false,Argo GDAC / Ifremer,0.6570000052452087,34.50389862060547,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,166.32474266853552,false,Argo GDAC / Ifremer,0.6539999842643738,34.51210021972656,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,168.31387500273658,false,Argo GDAC / Ifremer,0.6830000281333923,34.517799377441406,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,170.2930973784374,false,Argo GDAC / Ifremer,0.6980000138282776,34.52280044555664,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,172.26241008373844,false,Argo GDAC / Ifremer,0.7419999837875366,34.529701232910156,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,174.2317038431671,false,Argo GDAC / Ifremer,0.7720000147819519,34.540401458740234,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,176.21086900016132,false,Argo GDAC / Ifremer,0.8050000071525574,34.54779815673828,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,178.18010967658546,false,Argo GDAC / Ifremer,0.8479999899864197,34.55630111694336,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,180.1592366619201,false,Argo GDAC / Ifremer,0.878000020980835,34.5614013671875,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,182.14824967007866,false,Argo GDAC / Ifremer,0.9190000295639038,34.5718994140625,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,184.12733829696762,false,Argo GDAC / Ifremer,0.9449999928474426,34.57809829711914,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,186.09650283100112,false,Argo GDAC / Ifremer,0.9520000219345093,34.58409881591797,1,1
